seq,is_true,is_ignore,path,x0,x1,y0,y1,col,,json_path
11,False,False,/data/crops/mainz_000001_030630_leftImg8bit_gF_8484,770,802,52,148,g,,mainz_000001_030630_gtFine_polygons.json
12,False,False,/data/crops/mainz_000001_030630_leftImg8bit_gF_8485,140,172,41,137,g,,mainz_000001_030630_gtFine_polygons.json
0,False,False,/data/crops/mainz_000001_031026_leftImg8bit_gF_8486,451,483,26,122,g,,mainz_000001_031026_gtFine_polygons.json
0,False,False,/data/crops/mainz_000001_031350_leftImg8bit_rF_8487,1236,1268,157,253,r,,mainz_000001_031350_gtFine_polygons.json
1,False,False,/data/crops/mainz_000001_031350_leftImg8bit_rF_8488,289,321,163,259,r,,mainz_000001_031350_gtFine_polygons.json
2,False,False,/data/crops/mainz_000001_031350_leftImg8bit_rF_8489,520,552,382,478,r,,mainz_000001_031350_gtFine_polygons.json
3,False,False,/data/crops/mainz_000001_031350_leftImg8bit_rF_8490,498,530,384,480,r,,mainz_000001_031350_gtFine_polygons.json
4,False,False,/data/crops/mainz_000001_031350_leftImg8bit_gF_8491,830,862,328,424,g,,mainz_000001_031350_gtFine_polygons.json
5,False,False,/data/crops/mainz_000001_031350_leftImg8bit_gF_8492,877,909,-32,64,g,,mainz_000001_031350_gtFine_polygons.json
6,False,False,/data/crops/mainz_000001_031350_leftImg8bit_gF_8493,1179,1211,293,389,g,,mainz_000001_031350_gtFine_polygons.json
7,False,False,/data/crops/mainz_000001_031350_leftImg8bit_gF_8494,1243,1275,324,420,g,,mainz_000001_031350_gtFine_polygons.json
0,False,False,/data/crops/mainz_000001_031697_leftImg8bit_rF_8495,1033,1065,371,467,r,,mainz_000001_031697_gtFine_polygons.json
1,False,False,/data/crops/mainz_000001_031697_leftImg8bit_gF_8496,1383,1415,258,354,g,,mainz_000001_031697_gtFine_polygons.json
2,False,False,/data/crops/mainz_000001_031697_leftImg8bit_gF_8497,113,145,388,484,g,,mainz_000001_031697_gtFine_polygons.json
3,False,False,/data/crops/mainz_000001_031697_leftImg8bit_gF_8498,1240,1272,176,272,g,,mainz_000001_031697_gtFine_polygons.json
4,False,False,/data/crops/mainz_000001_031697_leftImg8bit_gF_8499,1019,1051,107,203,g,,mainz_000001_031697_gtFine_polygons.json
0,False,False,/data/crops/mainz_000001_031946_leftImg8bit_rF_8500,1631,1663,375,471,r,,mainz_000001_031946_gtFine_polygons.json
1,False,False,/data/crops/mainz_000001_031946_leftImg8bit_rF_8501,938,970,378,474,r,,mainz_000001_031946_gtFine_polygons.json
0,False,False,/data/crops/mainz_000001_032294_leftImg8bit_rF_8502,739,771,437,533,r,,mainz_000001_032294_gtFine_polygons.json
1,False,False,/data/crops/mainz_000001_032294_leftImg8bit_gF_8503,1011,1043,357,453,g,,mainz_000001_032294_gtFine_polygons.json
0,False,False,/data/crops/mainz_000001_032401_leftImg8bit_rF_8504,954,986,408,504,r,,mainz_000001_032401_gtFine_polygons.json
1,False,False,/data/crops/mainz_000001_032401_leftImg8bit_rF_8505,898,930,417,513,r,,mainz_000001_032401_gtFine_polygons.json
2,False,False,/data/crops/mainz_000001_032401_leftImg8bit_rF_8506,737,769,410,506,r,,mainz_000001_032401_gtFine_polygons.json
3,False,False,/data/crops/mainz_000001_032401_leftImg8bit_rF_8507,960,992,414,510,r,,mainz_000001_032401_gtFine_polygons.json
4,False,False,/data/crops/mainz_000001_032401_leftImg8bit_gF_8508,896,928,363,459,g,,mainz_000001_032401_gtFine_polygons.json
5,False,False,/data/crops/mainz_000001_032401_leftImg8bit_gF_8509,977,1009,363,459,g,,mainz_000001_032401_gtFine_polygons.json
0,False,False,/data/crops/mainz_000001_032691_leftImg8bit_gF_8510,536,568,-29,67,g,,mainz_000001_032691_gtFine_polygons.json
1,False,False,/data/crops/mainz_000001_032691_leftImg8bit_gF_8511,362,394,-41,55,g,,mainz_000001_032691_gtFine_polygons.json
2,False,False,/data/crops/mainz_000001_032691_leftImg8bit_gF_8512,712,744,-60,36,g,,mainz_000001_032691_gtFine_polygons.json
3,False,False,/data/crops/mainz_000001_032691_leftImg8bit_gF_8513,715,747,-44,52,g,,mainz_000001_032691_gtFine_polygons.json
0,False,False,/data/crops/mainz_000001_032767_leftImg8bit_rF_8514,1345,1377,-17,79,r,,mainz_000001_032767_gtFine_polygons.json
1,False,False,/data/crops/mainz_000001_032767_leftImg8bit_rF_8515,935,967,-28,68,r,,mainz_000001_032767_gtFine_polygons.json
0,False,False,/data/crops/mainz_000001_032911_leftImg8bit_rF_8516,1175,1207,19,115,r,,mainz_000001_032911_gtFine_polygons.json
1,False,False,/data/crops/mainz_000001_032911_leftImg8bit_rF_8517,1088,1120,-12,84,r,,mainz_000001_032911_gtFine_polygons.json
2,False,False,/data/crops/mainz_000001_032911_leftImg8bit_rF_8518,1097,1129,88,184,r,,mainz_000001_032911_gtFine_polygons.json
3,False,False,/data/crops/mainz_000001_032911_leftImg8bit_rF_8519,1209,1241,34,130,r,,mainz_000001_032911_gtFine_polygons.json
4,False,False,/data/crops/mainz_000001_032911_leftImg8bit_rF_8520,1162,1194,26,122,r,,mainz_000001_032911_gtFine_polygons.json
5,False,False,/data/crops/mainz_000001_032911_leftImg8bit_gF_8521,1616,1648,165,261,g,,mainz_000001_032911_gtFine_polygons.json
6,False,False,/data/crops/mainz_000001_032911_leftImg8bit_gF_8522,1985,2017,122,218,g,,mainz_000001_032911_gtFine_polygons.json
7,False,False,/data/crops/mainz_000001_032911_leftImg8bit_gF_8523,1123,1155,168,264,g,,mainz_000001_032911_gtFine_polygons.json
8,False,False,/data/crops/mainz_000001_032911_leftImg8bit_gF_8524,1152,1184,31,127,g,,mainz_000001_032911_gtFine_polygons.json
9,False,False,/data/crops/mainz_000001_032911_leftImg8bit_gF_8525,1740,1772,238,334,g,,mainz_000001_032911_gtFine_polygons.json
10,False,False,/data/crops/mainz_000001_032911_leftImg8bit_gF_8526,1984,2016,94,190,g,,mainz_000001_032911_gtFine_polygons.json
11,False,False,/data/crops/mainz_000001_032911_leftImg8bit_gF_8527,1084,1116,285,381,g,,mainz_000001_032911_gtFine_polygons.json
12,False,False,/data/crops/mainz_000001_032911_leftImg8bit_gF_8528,1164,1196,12,108,g,,mainz_000001_032911_gtFine_polygons.json
13,False,False,/data/crops/mainz_000001_032911_leftImg8bit_gF_8529,1723,1755,205,301,g,,mainz_000001_032911_gtFine_polygons.json
14,False,False,/data/crops/mainz_000001_032911_leftImg8bit_gF_8530,1229,1261,34,130,g,,mainz_000001_032911_gtFine_polygons.json
15,False,False,/data/crops/mainz_000001_032911_leftImg8bit_gF_8531,1773,1805,207,303,g,,mainz_000001_032911_gtFine_polygons.json
16,False,False,/data/crops/mainz_000001_032911_leftImg8bit_gF_8532,1091,1123,244,340,g,,mainz_000001_032911_gtFine_polygons.json
17,False,False,/data/crops/mainz_000001_032911_leftImg8bit_gF_8533,1717,1749,218,314,g,,mainz_000001_032911_gtFine_polygons.json
18,False,False,/data/crops/mainz_000001_032911_leftImg8bit_gF_8534,1127,1159,24,120,g,,mainz_000001_032911_gtFine_polygons.json
19,False,False,/data/crops/mainz_000001_032911_leftImg8bit_gF_8535,2001,2033,78,174,g,,mainz_000001_032911_gtFine_polygons.json
20,False,False,/data/crops/mainz_000001_032911_leftImg8bit_gF_8536,1091,1123,249,345,g,,mainz_000001_032911_gtFine_polygons.json
21,False,False,/data/crops/mainz_000001_032911_leftImg8bit_gF_8537,1703,1735,89,185,g,,mainz_000001_032911_gtFine_polygons.json
22,False,False,/data/crops/mainz_000001_032911_leftImg8bit_gF_8538,1155,1187,-30,66,g,,mainz_000001_032911_gtFine_polygons.json
23,False,False,/data/crops/mainz_000001_032911_leftImg8bit_gF_8539,1737,1769,122,218,g,,mainz_000001_032911_gtFine_polygons.json
24,False,False,/data/crops/mainz_000001_032911_leftImg8bit_gF_8540,1161,1193,28,124,g,,mainz_000001_032911_gtFine_polygons.json
0,False,False,/data/crops/mainz_000001_033096_leftImg8bit_gF_8541,577,609,-24,72,g,,mainz_000001_033096_gtFine_polygons.json
1,False,False,/data/crops/mainz_000001_033096_leftImg8bit_gF_8542,1929,1961,-14,82,g,,mainz_000001_033096_gtFine_polygons.json
2,False,False,/data/crops/mainz_000001_033096_leftImg8bit_gF_8543,1970,2002,-5,91,g,,mainz_000001_033096_gtFine_polygons.json
3,False,False,/data/crops/mainz_000001_033096_leftImg8bit_gF_8544,1604,1636,181,277,g,,mainz_000001_033096_gtFine_polygons.json
4,False,False,/data/crops/mainz_000001_033096_leftImg8bit_gF_8545,1930,1962,-33,63,g,,mainz_000001_033096_gtFine_polygons.json
5,False,False,/data/crops/mainz_000001_033096_leftImg8bit_gF_8546,1635,1667,209,305,g,,mainz_000001_033096_gtFine_polygons.json
6,False,False,/data/crops/mainz_000001_033096_leftImg8bit_gF_8547,622,654,111,207,g,,mainz_000001_033096_gtFine_polygons.json
7,False,False,/data/crops/mainz_000001_033096_leftImg8bit_gF_8548,592,624,-18,78,g,,mainz_000001_033096_gtFine_polygons.json
8,False,False,/data/crops/mainz_000001_033096_leftImg8bit_gF_8549,1696,1728,-34,62,g,,mainz_000001_033096_gtFine_polygons.json
9,False,False,/data/crops/mainz_000001_033096_leftImg8bit_gF_8550,1615,1647,236,332,g,,mainz_000001_033096_gtFine_polygons.json
10,False,False,/data/crops/mainz_000001_033096_leftImg8bit_gF_8551,1627,1659,246,342,g,,mainz_000001_033096_gtFine_polygons.json
11,False,False,/data/crops/mainz_000001_033096_leftImg8bit_gF_8552,606,638,-35,61,g,,mainz_000001_033096_gtFine_polygons.json
12,False,False,/data/crops/mainz_000001_033096_leftImg8bit_gF_8553,608,640,-27,69,g,,mainz_000001_033096_gtFine_polygons.json
13,False,False,/data/crops/mainz_000001_033096_leftImg8bit_gF_8554,684,716,24,120,g,,mainz_000001_033096_gtFine_polygons.json
14,False,False,/data/crops/mainz_000001_033096_leftImg8bit_gF_8555,1654,1686,248,344,g,,mainz_000001_033096_gtFine_polygons.json
15,False,False,/data/crops/mainz_000001_033096_leftImg8bit_gF_8556,898,930,67,163,g,,mainz_000001_033096_gtFine_polygons.json
16,False,False,/data/crops/mainz_000001_033096_leftImg8bit_gF_8557,840,872,-37,59,g,,mainz_000001_033096_gtFine_polygons.json
17,False,False,/data/crops/mainz_000001_033096_leftImg8bit_gF_8558,1616,1648,180,276,g,,mainz_000001_033096_gtFine_polygons.json
0,False,False,/data/crops/mainz_000001_033329_leftImg8bit_rF_8559,1687,1719,418,514,r,,mainz_000001_033329_gtFine_polygons.json
1,False,False,/data/crops/mainz_000001_033329_leftImg8bit_rF_8560,1735,1767,433,529,r,,mainz_000001_033329_gtFine_polygons.json
2,False,False,/data/crops/mainz_000001_033329_leftImg8bit_gF_8561,133,165,-35,61,g,,mainz_000001_033329_gtFine_polygons.json
3,False,False,/data/crops/mainz_000001_033329_leftImg8bit_gF_8562,63,95,-20,76,g,,mainz_000001_033329_gtFine_polygons.json
4,False,False,/data/crops/mainz_000001_033329_leftImg8bit_gF_8563,2017,2049,126,222,g,,mainz_000001_033329_gtFine_polygons.json
5,False,False,/data/crops/mainz_000001_033329_leftImg8bit_gF_8564,2019,2051,73,169,g,,mainz_000001_033329_gtFine_polygons.json
6,False,False,/data/crops/mainz_000001_033329_leftImg8bit_gF_8565,1978,2010,32,128,g,,mainz_000001_033329_gtFine_polygons.json
0,False,False,/data/crops/mainz_000001_033437_leftImg8bit_gF_8566,1636,1668,73,169,g,,mainz_000001_033437_gtFine_polygons.json
1,False,False,/data/crops/mainz_000001_033437_leftImg8bit_gF_8567,1020,1052,128,224,g,,mainz_000001_033437_gtFine_polygons.json
0,False,False,/data/crops/mainz_000001_033603_leftImg8bit_gF_8568,942,974,145,241,g,,mainz_000001_033603_gtFine_polygons.json
1,False,False,/data/crops/mainz_000001_033603_leftImg8bit_gF_8569,1094,1126,-2,94,g,,mainz_000001_033603_gtFine_polygons.json
2,False,False,/data/crops/mainz_000001_033603_leftImg8bit_gF_8570,628,660,134,230,g,,mainz_000001_033603_gtFine_polygons.json
3,False,False,/data/crops/mainz_000001_033603_leftImg8bit_gF_8571,1292,1324,-9,87,g,,mainz_000001_033603_gtFine_polygons.json
4,False,False,/data/crops/mainz_000001_033603_leftImg8bit_gF_8572,919,951,121,217,g,,mainz_000001_033603_gtFine_polygons.json
5,False,False,/data/crops/mainz_000001_033603_leftImg8bit_gF_8573,1319,1351,-26,70,g,,mainz_000001_033603_gtFine_polygons.json
6,False,False,/data/crops/mainz_000001_033603_leftImg8bit_gF_8574,1309,1341,-16,80,g,,mainz_000001_033603_gtFine_polygons.json
0,False,False,/data/crops/mainz_000001_034033_leftImg8bit_gF_8575,990,1022,231,327,g,,mainz_000001_034033_gtFine_polygons.json
1,False,False,/data/crops/mainz_000001_034033_leftImg8bit_gF_8576,1005,1037,230,326,g,,mainz_000001_034033_gtFine_polygons.json
0,False,False,/data/crops/mainz_000001_034209_leftImg8bit_rF_8577,810,842,-28,68,r,,mainz_000001_034209_gtFine_polygons.json
1,False,False,/data/crops/mainz_000001_034209_leftImg8bit_gF_8578,807,839,-45,51,g,,mainz_000001_034209_gtFine_polygons.json
2,False,False,/data/crops/mainz_000001_034209_leftImg8bit_gF_8579,1174,1206,361,457,g,,mainz_000001_034209_gtFine_polygons.json
0,False,False,/data/crops/mainz_000001_034394_leftImg8bit_rF_8580,1327,1359,421,517,r,,mainz_000001_034394_gtFine_polygons.json
1,False,False,/data/crops/mainz_000001_034394_leftImg8bit_gF_8581,881,913,-42,54,g,,mainz_000001_034394_gtFine_polygons.json
2,False,False,/data/crops/mainz_000001_034394_leftImg8bit_gF_8582,1970,2002,246,342,g,,mainz_000001_034394_gtFine_polygons.json
0,False,False,/data/crops/mainz_000001_034508_leftImg8bit_rF_8583,1055,1087,-27,69,r,,mainz_000001_034508_gtFine_polygons.json
1,False,False,/data/crops/mainz_000001_034508_leftImg8bit_rF_8584,1259,1291,1,97,r,,mainz_000001_034508_gtFine_polygons.json
2,False,False,/data/crops/mainz_000001_034508_leftImg8bit_gF_8585,1032,1064,34,130,g,,mainz_000001_034508_gtFine_polygons.json
3,False,False,/data/crops/mainz_000001_034508_leftImg8bit_gF_8586,1274,1306,-36,60,g,,mainz_000001_034508_gtFine_polygons.json
4,False,False,/data/crops/mainz_000001_034508_leftImg8bit_gF_8587,303,335,-60,36,g,,mainz_000001_034508_gtFine_polygons.json
5,False,False,/data/crops/mainz_000001_034508_leftImg8bit_gF_8588,1207,1239,10,106,g,,mainz_000001_034508_gtFine_polygons.json
6,False,False,/data/crops/mainz_000001_034508_leftImg8bit_gF_8589,632,664,19,115,g,,mainz_000001_034508_gtFine_polygons.json
7,False,False,/data/crops/mainz_000001_034508_leftImg8bit_gF_8590,1007,1039,-30,66,g,,mainz_000001_034508_gtFine_polygons.json
0,False,False,/data/crops/mainz_000001_034681_leftImg8bit_rF_8591,1645,1677,419,515,r,,mainz_000001_034681_gtFine_polygons.json
1,False,False,/data/crops/mainz_000001_034681_leftImg8bit_rF_8592,1655,1687,417,513,r,,mainz_000001_034681_gtFine_polygons.json
0,False,False,/data/crops/mainz_000001_035293_leftImg8bit_rF_8593,1707,1739,-23,73,r,,mainz_000001_035293_gtFine_polygons.json
1,False,False,/data/crops/mainz_000001_035293_leftImg8bit_rF_8594,1523,1555,391,487,r,,mainz_000001_035293_gtFine_polygons.json
2,False,False,/data/crops/mainz_000001_035293_leftImg8bit_rF_8595,905,937,-29,67,r,,mainz_000001_035293_gtFine_polygons.json
3,False,False,/data/crops/mainz_000001_035293_leftImg8bit_rF_8596,1029,1061,377,473,r,,mainz_000001_035293_gtFine_polygons.json
4,False,False,/data/crops/mainz_000001_035293_leftImg8bit_rF_8597,1182,1214,326,422,r,,mainz_000001_035293_gtFine_polygons.json
5,False,False,/data/crops/mainz_000001_035293_leftImg8bit_rF_8598,1095,1127,379,475,r,,mainz_000001_035293_gtFine_polygons.json
6,False,False,/data/crops/mainz_000001_035293_leftImg8bit_rF_8599,1063,1095,377,473,r,,mainz_000001_035293_gtFine_polygons.json
7,False,False,/data/crops/mainz_000001_035293_leftImg8bit_rF_8600,1102,1134,379,475,r,,mainz_000001_035293_gtFine_polygons.json
8,False,False,/data/crops/mainz_000001_035293_leftImg8bit_gF_8601,1379,1411,327,423,g,,mainz_000001_035293_gtFine_polygons.json
9,False,False,/data/crops/mainz_000001_035293_leftImg8bit_gF_8602,913,945,-57,39,g,,mainz_000001_035293_gtFine_polygons.json
10,False,False,/data/crops/mainz_000001_035293_leftImg8bit_gF_8603,1116,1148,93,189,g,,mainz_000001_035293_gtFine_polygons.json
11,False,False,/data/crops/mainz_000001_035293_leftImg8bit_gF_8604,1762,1794,297,393,g,,mainz_000001_035293_gtFine_polygons.json
0,False,False,/data/crops/mainz_000001_035585_leftImg8bit_rF_8605,1617,1649,406,502,r,,mainz_000001_035585_gtFine_polygons.json
1,False,False,/data/crops/mainz_000001_035585_leftImg8bit_gF_8606,1939,1971,29,125,g,,mainz_000001_035585_gtFine_polygons.json
2,False,False,/data/crops/mainz_000001_035585_leftImg8bit_gF_8607,1090,1122,366,462,g,,mainz_000001_035585_gtFine_polygons.json
3,False,False,/data/crops/mainz_000001_035585_leftImg8bit_gF_8608,692,724,373,469,g,,mainz_000001_035585_gtFine_polygons.json
4,False,False,/data/crops/mainz_000001_035585_leftImg8bit_gF_8609,1915,1947,-4,92,g,,mainz_000001_035585_gtFine_polygons.json
5,False,False,/data/crops/mainz_000001_035585_leftImg8bit_gF_8610,1914,1946,43,139,g,,mainz_000001_035585_gtFine_polygons.json
6,False,False,/data/crops/mainz_000001_035585_leftImg8bit_gF_8611,930,962,123,219,g,,mainz_000001_035585_gtFine_polygons.json
7,False,False,/data/crops/mainz_000001_035585_leftImg8bit_gF_8612,1278,1310,382,478,g,,mainz_000001_035585_gtFine_polygons.json
8,False,False,/data/crops/mainz_000001_035585_leftImg8bit_gF_8613,1743,1775,429,525,g,,mainz_000001_035585_gtFine_polygons.json
9,False,False,/data/crops/mainz_000001_035585_leftImg8bit_gF_8614,1091,1123,359,455,g,,mainz_000001_035585_gtFine_polygons.json
0,False,False,/data/crops/mainz_000001_035963_leftImg8bit_rF_8615,1575,1607,210,306,r,,mainz_000001_035963_gtFine_polygons.json
1,False,False,/data/crops/mainz_000001_035963_leftImg8bit_rF_8616,409,441,203,299,r,,mainz_000001_035963_gtFine_polygons.json
2,False,False,/data/crops/mainz_000001_035963_leftImg8bit_rF_8617,985,1017,385,481,r,,mainz_000001_035963_gtFine_polygons.json
0,False,False,/data/crops/mainz_000001_036115_leftImg8bit_rF_8618,1111,1143,428,524,r,,mainz_000001_036115_gtFine_polygons.json
0,False,False,/data/crops/mainz_000001_036240_leftImg8bit_rF_8619,1876,1908,342,438,r,,mainz_000001_036240_gtFine_polygons.json
1,False,False,/data/crops/mainz_000001_036240_leftImg8bit_rF_8620,716,748,-28,68,r,,mainz_000001_036240_gtFine_polygons.json
2,False,False,/data/crops/mainz_000001_036240_leftImg8bit_rF_8621,884,916,369,465,r,,mainz_000001_036240_gtFine_polygons.json
3,False,False,/data/crops/mainz_000001_036240_leftImg8bit_rF_8622,844,876,398,494,r,,mainz_000001_036240_gtFine_polygons.json
4,False,False,/data/crops/mainz_000001_036240_leftImg8bit_rF_8623,641,673,-29,67,r,,mainz_000001_036240_gtFine_polygons.json
5,False,False,/data/crops/mainz_000001_036240_leftImg8bit_rF_8624,1092,1124,344,440,r,,mainz_000001_036240_gtFine_polygons.json
6,False,False,/data/crops/mainz_000001_036240_leftImg8bit_gF_8625,1670,1702,216,312,g,,mainz_000001_036240_gtFine_polygons.json
7,False,False,/data/crops/mainz_000001_036240_leftImg8bit_gF_8626,1104,1136,277,373,g,,mainz_000001_036240_gtFine_polygons.json
8,False,False,/data/crops/mainz_000001_036240_leftImg8bit_gF_8627,1539,1571,260,356,g,,mainz_000001_036240_gtFine_polygons.json
0,False,False,/data/crops/mainz_000001_036412_leftImg8bit_rF_8628,1132,1164,117,213,r,,mainz_000001_036412_gtFine_polygons.json
1,False,False,/data/crops/mainz_000001_036412_leftImg8bit_rF_8629,1399,1431,76,172,r,,mainz_000001_036412_gtFine_polygons.json
2,False,False,/data/crops/mainz_000001_036412_leftImg8bit_rF_8630,1191,1223,374,470,r,,mainz_000001_036412_gtFine_polygons.json
3,False,False,/data/crops/mainz_000001_036412_leftImg8bit_rF_8631,774,806,257,353,r,,mainz_000001_036412_gtFine_polygons.json
4,False,False,/data/crops/mainz_000001_036412_leftImg8bit_rF_8632,937,969,382,478,r,,mainz_000001_036412_gtFine_polygons.json
5,False,False,/data/crops/mainz_000001_036412_leftImg8bit_rF_8633,1329,1361,-25,71,r,,mainz_000001_036412_gtFine_polygons.json
6,False,False,/data/crops/mainz_000001_036412_leftImg8bit_rF_8634,900,932,1,97,r,,mainz_000001_036412_gtFine_polygons.json
7,False,False,/data/crops/mainz_000001_036412_leftImg8bit_rF_8635,822,854,385,481,r,,mainz_000001_036412_gtFine_polygons.json
8,False,False,/data/crops/mainz_000001_036412_leftImg8bit_rF_8636,414,446,333,429,r,,mainz_000001_036412_gtFine_polygons.json
9,False,False,/data/crops/mainz_000001_036412_leftImg8bit_rF_8637,1162,1194,323,419,r,,mainz_000001_036412_gtFine_polygons.json
10,False,False,/data/crops/mainz_000001_036412_leftImg8bit_rF_8638,1054,1086,-2,94,r,,mainz_000001_036412_gtFine_polygons.json
11,False,False,/data/crops/mainz_000001_036412_leftImg8bit_rF_8639,433,465,332,428,r,,mainz_000001_036412_gtFine_polygons.json
12,False,False,/data/crops/mainz_000001_036412_leftImg8bit_gF_8640,1941,1973,319,415,g,,mainz_000001_036412_gtFine_polygons.json
13,False,False,/data/crops/mainz_000001_036412_leftImg8bit_gF_8641,1634,1666,-31,65,g,,mainz_000001_036412_gtFine_polygons.json
14,False,False,/data/crops/mainz_000001_036412_leftImg8bit_gF_8642,1041,1073,59,155,g,,mainz_000001_036412_gtFine_polygons.json
15,False,False,/data/crops/mainz_000001_036412_leftImg8bit_gF_8643,984,1016,69,165,g,,mainz_000001_036412_gtFine_polygons.json
16,False,False,/data/crops/mainz_000001_036412_leftImg8bit_gF_8644,944,976,66,162,g,,mainz_000001_036412_gtFine_polygons.json
17,False,False,/data/crops/mainz_000001_036412_leftImg8bit_gF_8645,1169,1201,-1,95,g,,mainz_000001_036412_gtFine_polygons.json
18,False,False,/data/crops/mainz_000001_036412_leftImg8bit_gF_8646,1684,1716,1,97,g,,mainz_000001_036412_gtFine_polygons.json
19,False,False,/data/crops/mainz_000001_036412_leftImg8bit_gF_8647,746,778,-41,55,g,,mainz_000001_036412_gtFine_polygons.json
0,False,False,/data/crops/mainz_000001_037170_leftImg8bit_rF_8648,1090,1122,250,346,r,,mainz_000001_037170_gtFine_polygons.json
1,False,False,/data/crops/mainz_000001_037170_leftImg8bit_gF_8649,568,600,24,120,g,,mainz_000001_037170_gtFine_polygons.json
0,False,False,/data/crops/mainz_000001_037411_leftImg8bit_rF_8650,771,803,-28,68,r,,mainz_000001_037411_gtFine_polygons.json
1,False,False,/data/crops/mainz_000001_037411_leftImg8bit_gF_8651,779,811,10,106,g,,mainz_000001_037411_gtFine_polygons.json
2,False,False,/data/crops/mainz_000001_037411_leftImg8bit_gF_8652,609,641,354,450,g,,mainz_000001_037411_gtFine_polygons.json
3,False,False,/data/crops/mainz_000001_037411_leftImg8bit_gF_8653,470,502,50,146,g,,mainz_000001_037411_gtFine_polygons.json
0,False,False,/data/crops/mainz_000001_037736_leftImg8bit_gF_8654,775,807,184,280,g,,mainz_000001_037736_gtFine_polygons.json
1,False,False,/data/crops/mainz_000001_037736_leftImg8bit_gF_8655,1008,1040,54,150,g,,mainz_000001_037736_gtFine_polygons.json
2,False,False,/data/crops/mainz_000001_037736_leftImg8bit_gF_8656,751,783,-11,85,g,,mainz_000001_037736_gtFine_polygons.json
3,False,False,/data/crops/mainz_000001_037736_leftImg8bit_gF_8657,783,815,-25,71,g,,mainz_000001_037736_gtFine_polygons.json
4,False,False,/data/crops/mainz_000001_037736_leftImg8bit_gF_8658,870,902,319,415,g,,mainz_000001_037736_gtFine_polygons.json
5,False,False,/data/crops/mainz_000001_037736_leftImg8bit_gF_8659,1487,1519,-31,65,g,,mainz_000001_037736_gtFine_polygons.json
0,False,False,/data/crops/mainz_000001_037905_leftImg8bit_rF_8660,849,881,338,434,r,,mainz_000001_037905_gtFine_polygons.json
1,False,False,/data/crops/mainz_000001_037905_leftImg8bit_gF_8661,661,693,-13,83,g,,mainz_000001_037905_gtFine_polygons.json
2,False,False,/data/crops/mainz_000001_037905_leftImg8bit_gF_8662,733,765,-61,35,g,,mainz_000001_037905_gtFine_polygons.json
3,False,False,/data/crops/mainz_000001_037905_leftImg8bit_gF_8663,1392,1424,-57,39,g,,mainz_000001_037905_gtFine_polygons.json
4,False,False,/data/crops/mainz_000001_037905_leftImg8bit_gF_8664,872,904,30,126,g,,mainz_000001_037905_gtFine_polygons.json
5,False,False,/data/crops/mainz_000001_037905_leftImg8bit_gF_8665,670,702,21,117,g,,mainz_000001_037905_gtFine_polygons.json
6,False,False,/data/crops/mainz_000001_037905_leftImg8bit_gF_8666,861,893,-46,50,g,,mainz_000001_037905_gtFine_polygons.json
7,False,False,/data/crops/mainz_000001_037905_leftImg8bit_gF_8667,623,655,-20,76,g,,mainz_000001_037905_gtFine_polygons.json
8,False,False,/data/crops/mainz_000001_037905_leftImg8bit_gF_8668,740,772,41,137,g,,mainz_000001_037905_gtFine_polygons.json
0,False,False,/data/crops/mainz_000001_038026_leftImg8bit_gF_8669,-10,22,-12,84,g,,mainz_000001_038026_gtFine_polygons.json
1,False,False,/data/crops/mainz_000001_038026_leftImg8bit_gF_8670,1748,1780,-23,73,g,,mainz_000001_038026_gtFine_polygons.json
2,False,False,/data/crops/mainz_000001_038026_leftImg8bit_gF_8671,626,658,4,100,g,,mainz_000001_038026_gtFine_polygons.json
3,False,False,/data/crops/mainz_000001_038026_leftImg8bit_gF_8672,986,1018,-11,85,g,,mainz_000001_038026_gtFine_polygons.json
4,False,False,/data/crops/mainz_000001_038026_leftImg8bit_gF_8673,1956,1988,130,226,g,,mainz_000001_038026_gtFine_polygons.json
0,False,False,/data/crops/mainz_000001_038191_leftImg8bit_rF_8674,1192,1224,-17,79,r,,mainz_000001_038191_gtFine_polygons.json
1,False,False,/data/crops/mainz_000001_038191_leftImg8bit_rF_8675,1689,1721,-23,73,r,,mainz_000001_038191_gtFine_polygons.json
2,False,False,/data/crops/mainz_000001_038191_leftImg8bit_gF_8676,418,450,340,436,g,,mainz_000001_038191_gtFine_polygons.json
3,False,False,/data/crops/mainz_000001_038191_leftImg8bit_gF_8677,1146,1178,-25,71,g,,mainz_000001_038191_gtFine_polygons.json
0,False,False,/data/crops/mainz_000001_038347_leftImg8bit_rF_8678,1420,1452,383,479,r,,mainz_000001_038347_gtFine_polygons.json
1,False,False,/data/crops/mainz_000001_038347_leftImg8bit_gF_8679,1413,1445,24,120,g,,mainz_000001_038347_gtFine_polygons.json
2,False,False,/data/crops/mainz_000001_038347_leftImg8bit_gF_8680,1419,1451,356,452,g,,mainz_000001_038347_gtFine_polygons.json
3,False,False,/data/crops/mainz_000001_038347_leftImg8bit_gF_8681,1424,1456,-11,85,g,,mainz_000001_038347_gtFine_polygons.json
0,False,False,/data/crops/mainz_000001_038768_leftImg8bit_gF_8682,199,231,-19,77,g,,mainz_000001_038768_gtFine_polygons.json
1,False,False,/data/crops/mainz_000001_038768_leftImg8bit_gF_8683,118,150,-59,37,g,,mainz_000001_038768_gtFine_polygons.json
